,gene_id,log2_RE_FC,Z_score,gene_name,gene_biotype
1983,ENSG00000185483,0.759984895,-3.0926672,ROR1,protein_coding
234,ENSG00000168582,0.759386856,2.923240126,CRYGA,protein_coding
1032,ENSG00000101003,0.758139522,-2.335631793,GINS1,protein_coding
283,ENSG00000219642,0.75770147,2.656819675,BMPR1AP1,processed_pseudogene
6129,ENSG00000213563,0.757437818,-15.807121,C8orf82,protein_coding
1447,ENSG00000290960,0.75631027,-2.644339943,NA,lncRNA
1378,ENSG00000198576,0.756132096,-2.589228414,ARC,protein_coding
272,ENSG00000204366,0.755406083,2.723475439,ZBTB12,protein_coding
296,ENSG00000124635,0.754783887,2.626747615,H2BC11,protein_coding
154,ENSG00000235467,0.752499727,3.384238669,RPL10AP5,processed_pseudogene
1623,ENSG00000287495,0.75210305,-2.785186317,NA,lncRNA
574,ENSG00000226648,0.752077527,-2.048015742,PLCG1-AS1,lncRNA
357,ENSG00000107807,0.750300237,2.391783497,TLX1,protein_coding
6148,ENSG00000285886,0.748292487,-16.43452351,NA,lncRNA
2135,ENSG00000178977,0.747394079,-3.21074036,LINC00324,lncRNA
3939,ENSG00000102125,0.746421811,-5.305885487,TAFAZZIN,protein_coding
518,ENSG00000147162,0.746005576,-2.013922086,OGT,protein_coding
110,ENSG00000283400,0.745886243,3.762430538,NA,lncRNA
5834,ENSG00000168389,0.744813434,-11.42790907,MFSD2A,protein_coding
2900,ENSG00000133619,0.74472295,-3.953457022,KRBA1,protein_coding
3929,ENSG00000183579,0.744114401,-5.290538157,ZNRF3,protein_coding
6043,ENSG00000111271,0.743551009,-13.87265525,ACAD10,protein_coding
512,ENSG00000280734,0.742867506,-2.01059858,LINC01232,lncRNA
2605,ENSG00000261971,0.74224337,-3.654624303,MMP25-AS1,lncRNA
401,ENSG00000242114,0.740874451,2.25603897,MTFP1,protein_coding
2458,ENSG00000099999,0.740648913,-3.495153029,RNF215,protein_coding
1040,ENSG00000205913,0.738688618,-2.344303888,SRRM2-AS1,lncRNA
3957,ENSG00000225190,0.736310211,-5.334008848,PLEKHM1,protein_coding
227,ENSG00000187837,0.735990254,2.957132474,H1-2,protein_coding
356,ENSG00000270659,0.735167758,2.392755894,NA,lncRNA
33,ENSG00000288905,0.73465303,5.806614177,LSP1P5,lncRNA
2178,ENSG00000120889,0.734318986,-3.245834099,TNFRSF10B,protein_coding
2331,ENSG00000074416,0.733955809,-3.370125269,MGLL,protein_coding
1688,ENSG00000174307,0.733270334,-2.845085644,PHLDA3,protein_coding
420,ENSG00000276790,0.733123607,2.181144372,NA,lncRNA
1339,ENSG00000259712,0.732487913,-2.563965073,NA,lncRNA
1593,ENSG00000076706,0.731423967,-2.75535693,MCAM,protein_coding
4206,ENSG00000068400,0.729345604,-5.70654635,GRIPAP1,protein_coding
1540,ENSG00000103024,0.727590102,-2.711533765,NME3,protein_coding
2731,ENSG00000088882,0.727471132,-3.784239483,CPXM1,protein_coding
3476,ENSG00000166507,0.727168526,-4.638466092,NDST2,protein_coding
3474,ENSG00000246334,0.726512925,-4.638254764,PRR7-AS1,lncRNA
1360,ENSG00000235958,0.722992179,-2.578453168,UBOX5-AS1,lncRNA
345,ENSG00000205155,0.721892432,2.443919677,PSENEN,protein_coding
307,ENSG00000272663,0.721660315,2.581867054,PPP1R21-DT,lncRNA
3797,ENSG00000263843,0.720796966,-5.067700459,MIF4GD-DT,lncRNA
1806,ENSG00000115884,0.720617073,-2.946491454,SDC1,protein_coding
371,ENSG00000224046,0.717201013,2.338077467,DMTF1-AS1,lncRNA
292,ENSG00000269313,0.715113365,2.63972596,MAGIX,protein_coding
285,ENSG00000000938,0.713837919,2.652399564,FGR,protein_coding
487,ENSG00000142538,0.713122244,2.007645969,PTH2,protein_coding
152,ENSG00000171496,0.712669468,3.398976498,OR1L8,protein_coding
2250,ENSG00000198563,0.712461941,-3.300208555,DDX39B,protein_coding
322,ENSG00000174808,0.711525149,2.547333919,BTC,protein_coding
1511,ENSG00000169814,0.711238805,-2.684394936,BTD,protein_coding
212,ENSG00000285968,0.710956409,3.027999113,NA,lncRNA
3769,ENSG00000189007,0.710237475,-5.033112584,ADAT2,protein_coding
1123,ENSG00000244502,0.709706047,-2.402208305,HDAC11-AS1,lncRNA
3904,ENSG00000157617,0.709517738,-5.243847464,C2CD2,protein_coding
3748,ENSG00000270157,0.708683632,-5.017609807,NA,lncRNA
2548,ENSG00000260949,0.708526967,-3.594498173,NA,lncRNA
2114,ENSG00000225138,0.707624206,-3.185914177,SLC9A3-AS1,lncRNA
1595,ENSG00000224848,0.704799543,-2.762062593,NA,lncRNA
521,ENSG00000290689,0.703762902,-2.014148511,NA,lncRNA
580,ENSG00000290951,0.703614971,-2.052480153,NA,lncRNA
5376,ENSG00000290832,0.702962072,-8.823495081,NA,lncRNA
1824,ENSG00000285702,0.702147869,-2.959796069,NA,lncRNA
3349,ENSG00000140939,0.702100864,-4.474419317,NOL3,protein_coding
1001,ENSG00000123454,0.701227465,-2.318044265,DBH,protein_coding
116,ENSG00000177700,0.70096804,3.716286978,POLR2L,protein_coding
984,ENSG00000163704,0.699649363,-2.303002306,PRRT3,protein_coding
1700,ENSG00000115604,0.699591793,-2.855313141,IL18R1,protein_coding
1211,ENSG00000181218,0.697170215,-2.469372731,H2AC25,protein_coding
4612,ENSG00000169439,0.695647744,-6.488074475,SDC2,protein_coding
3010,ENSG00000186866,0.6938442,-4.060801057,POFUT2,protein_coding
4134,ENSG00000293405,0.692929137,-5.612878166,CYP2T1P,lncRNA
445,ENSG00000180767,0.692434794,2.129577954,CHST13,protein_coding
2840,ENSG00000158715,0.691363921,-3.891724543,SLC45A3,protein_coding
313,ENSG00000285805,0.690008963,2.568927301,NA,lncRNA
135,ENSG00000223886,0.689957456,3.56360846,NA,processed_pseudogene
2300,ENSG00000286482,0.689589908,-3.349950392,NA,lncRNA
833,ENSG00000170734,0.689498008,-2.217054421,POLH,protein_coding
12,ENSG00000233276,0.686145613,8.080780384,GPX1,protein_coding
5479,ENSG00000104885,0.686035171,-9.24617043,DOT1L,protein_coding
1204,ENSG00000090006,0.68598102,-2.465043413,LTBP4,protein_coding
486,ENSG00000232667,0.684910326,2.014821738,NA,lncRNA
1107,ENSG00000144152,0.683114585,-2.391947584,FBLN7,protein_coding
4524,ENSG00000182704,0.683042018,-6.297963443,TSKU,protein_coding
1786,ENSG00000077238,0.682782693,-2.9237796,IL4R,protein_coding
397,ENSG00000249209,0.682225048,2.271944902,NA,protein_coding
1121,ENSG00000291073,0.681784216,-2.401375781,NA,lncRNA
253,ENSG00000144891,0.680814917,2.807195214,AGTR1,protein_coding
1968,ENSG00000213385,0.679835328,-3.076933173,RPL7AP39,processed_pseudogene
287,ENSG00000250896,0.678548611,2.649134227,RNPS1P1,processed_pseudogene
3909,ENSG00000203993,0.677034552,-5.25702252,ARRDC1-AS1,lncRNA
3701,ENSG00000146909,0.676778257,-4.954193821,NOM1,protein_coding
2000,ENSG00000226419,0.674535772,-3.10658627,SLC16A1-AS1,lncRNA
5262,ENSG00000101892,0.674314811,-8.36793835,ATP1B4,protein_coding
480,ENSG00000277157,0.67429923,2.031127625,H4C4,protein_coding
4353,ENSG00000265452,0.670429047,-5.96414379,MIR3682,miRNA
2208,ENSG00000269068,0.66858344,-3.264177243,NA,lncRNA
1005,ENSG00000006016,0.668367019,-2.319733612,CRLF1,protein_coding
1350,ENSG00000125430,0.667330524,-2.568561931,HS3ST3B1,protein_coding
344,ENSG00000272770,0.666151558,2.44821,NA,lncRNA
5855,ENSG00000124574,0.66565461,-11.68624416,ABCC10,protein_coding
1374,ENSG00000105642,0.665532161,-2.586888828,KCNN1,protein_coding
3391,ENSG00000103253,0.664765187,-4.528211999,HAGHL,protein_coding
4204,ENSG00000273154,0.664166931,-5.702385821,NA,protein_coding
1657,ENSG00000270760,0.663334745,-2.819324137,NA,lncRNA
3998,ENSG00000168003,0.661599016,-5.409142319,SLC3A2,protein_coding
2050,ENSG00000239264,0.660947441,-3.141315894,TXNDC5,protein_coding
525,ENSG00000226609,0.660573494,-2.016888968,SNX30-DT,lncRNA
385,ENSG00000241529,0.660373975,2.301227406,RN7SL767P,misc_RNA
3788,ENSG00000142731,0.660092715,-5.052493621,PLK4,protein_coding
2486,ENSG00000175322,0.658822265,-3.531169079,ZNF519,protein_coding
5704,ENSG00000170385,0.65756726,-10.38156504,SLC30A1,protein_coding
362,ENSG00000186051,0.65731196,2.368735035,TAL2,protein_coding
1305,ENSG00000291317,0.657021219,-2.54038396,TMEM276,protein_coding
1157,ENSG00000139641,0.656296972,-2.428419227,ESYT1,protein_coding
1214,ENSG00000183628,0.65628733,-2.471709745,DGCR6,protein_coding
2806,ENSG00000204469,0.655348273,-3.85711558,PRRC2A,protein_coding
2559,ENSG00000010278,0.655245952,-3.606664532,CD9,protein_coding
28,ENSG00000130748,0.655204669,5.900479292,TMEM160,protein_coding
1322,ENSG00000111186,0.654994295,-2.550259139,WNT5B,protein_coding
5122,ENSG00000167930,0.653717122,-7.883752308,FAM234A,protein_coding
390,ENSG00000274248,0.652707083,2.290791692,NA,lncRNA
760,ENSG00000233985,0.652540566,-2.163034646,LINC01681,lncRNA
4584,ENSG00000291118,0.650732398,-6.432003823,ZNF767P,lncRNA
3563,ENSG00000106404,0.648138121,-4.750779042,CLDN15,protein_coding
4287,ENSG00000280018,0.64802511,-5.832632964,NA,lncRNA
510,ENSG00000224843,0.64788108,-2.009683339,LINC00240,lncRNA
776,ENSG00000138823,0.647872023,-2.173420449,MTTP,protein_coding
4232,ENSG00000138376,0.64712961,-5.732748621,BARD1,protein_coding
2025,ENSG00000187650,0.647127742,-3.125105259,VMAC,protein_coding
180,ENSG00000213578,0.646502172,3.247073919,CPLX3,protein_coding
6108,ENSG00000293338,0.645058294,-15.27568141,NA,lncRNA
4037,ENSG00000289558,0.644854804,-5.46864433,NA,lncRNA
1738,ENSG00000197119,0.644386956,-2.88728783,SLC25A29,protein_coding
1399,ENSG00000167971,0.642935428,-2.604149765,CASKIN1,protein_coding
977,ENSG00000118503,0.641613551,-2.30028519,TNFAIP3,protein_coding
4205,ENSG00000173588,0.640954924,-5.706440432,CEP83,protein_coding
325,ENSG00000259040,0.640889498,2.528930005,BLOC1S5-TXNDC5,protein_coding
5921,ENSG00000115275,0.640812788,-12.32132363,MOGS,protein_coding
3428,ENSG00000170801,0.640517339,-4.578039512,HTRA3,protein_coding
1239,ENSG00000244405,0.640472154,-2.491344512,ETV5,protein_coding
3646,ENSG00000204624,0.640467491,-4.86125702,DISP3,protein_coding
921,ENSG00000218416,0.640377141,-2.267131595,GPC1-AS1,lncRNA
2124,ENSG00000141934,0.640250088,-3.195846497,PLPP2,protein_coding
332,ENSG00000246022,0.63895811,2.501604863,ALDH1L1-AS2,lncRNA
1907,ENSG00000136856,0.638841027,-3.021758668,SLC2A8,protein_coding
3143,ENSG00000187730,0.638807043,-4.237723109,GABRD,protein_coding
4942,ENSG00000167969,0.637297702,-7.339350953,ECI1,protein_coding
1887,ENSG00000167702,0.636860253,-3.00729737,KIFC2,protein_coding
209,ENSG00000290914,0.636604982,3.040097416,NA,lncRNA
902,ENSG00000159322,0.636276385,-2.257097001,ADPGK,protein_coding
2383,ENSG00000176715,0.634973893,-3.419741674,ACSF3,protein_coding
400,ENSG00000163884,0.634366202,2.260375214,KLF15,protein_coding
294,ENSG00000289981,0.634164372,2.636659375,NA,lncRNA
1723,ENSG00000260267,0.633814486,-2.872535107,NA,lncRNA
224,ENSG00000250222,0.63315972,2.97220526,TRIM7-AS2,lncRNA
375,ENSG00000185130,0.631032402,2.329938057,H2BC13,protein_coding
2311,ENSG00000128294,0.630151036,-3.356927682,TPST2,protein_coding
527,ENSG00000276570,0.630142475,-2.018221734,NA,lncRNA
863,ENSG00000182087,0.628801906,-2.23319483,TMEM259,protein_coding
3982,ENSG00000196159,0.624964426,-5.379910861,FAT4,protein_coding
190,ENSG00000269584,0.62443224,3.166706934,TDGF1P7,processed_pseudogene
791,ENSG00000160949,0.624246675,-2.18127933,TONSL,protein_coding
454,ENSG00000230707,0.623767447,2.103515412,HAPSTR2,protein_coding
4622,ENSG00000160959,0.62336812,-6.509780486,LRRC14,protein_coding
777,ENSG00000121005,0.622278512,-2.174008118,CRISPLD1,protein_coding
2687,ENSG00000204176,0.620753145,-3.746861903,SYT15,protein_coding
187,ENSG00000171695,0.620737175,3.182262948,LKAAEAR1,protein_coding
1532,ENSG00000272884,0.619273507,-2.708008514,NA,lncRNA
3062,ENSG00000155254,0.619163205,-4.139099621,MARVELD1,protein_coding
3732,ENSG00000205885,0.618036158,-4.998991124,C1RL-AS1,lncRNA
1312,ENSG00000172572,0.617526533,-2.542784185,PDE3A,protein_coding
164,ENSG00000139832,0.61738552,3.310214059,RAB20,protein_coding
2752,ENSG00000111666,0.617122405,-3.805121589,CHPT1,protein_coding
793,ENSG00000160917,0.615181303,-2.182725663,CPSF4,protein_coding
3382,ENSG00000140398,0.613589479,-4.514990397,NEIL1,protein_coding
3067,ENSG00000163611,0.612825622,-4.149242851,SPICE1,protein_coding
1608,ENSG00000260339,0.611752173,-2.775472104,HEXA-AS1,lncRNA
795,ENSG00000198393,0.611427446,-2.183243196,ZNF26,protein_coding
1348,ENSG00000267278,0.611075469,-2.56737722,MAP3K14-AS1,lncRNA
4550,ENSG00000180730,0.610466918,-6.357080348,SHISA2,protein_coding
1825,ENSG00000123131,0.609709492,-2.960115115,PRDX4,protein_coding
2791,ENSG00000173846,0.609516746,-3.846153506,PLK3,protein_coding
196,ENSG00000288817,0.60944111,3.112041255,NA,lncRNA
2828,ENSG00000248473,0.609199145,-3.882686144,LINC01962,lncRNA
3274,ENSG00000113119,0.608018184,-4.389208185,TMCO6,protein_coding
176,ENSG00000230364,0.607795824,3.27171732,RPL4P3,processed_pseudogene
2460,ENSG00000040608,0.606718779,-3.497011826,RTN4R,protein_coding
1975,ENSG00000171680,0.606170708,-3.087743126,PLEKHG5,protein_coding
1728,ENSG00000073670,0.60565217,-2.877572236,ADAM11,protein_coding
395,ENSG00000124575,0.605511862,2.275225121,H1-3,protein_coding
350,ENSG00000283549,0.604975832,2.409703433,NA,lncRNA
74,ENSG00000293320,0.60442053,4.271607985,NA,lncRNA
3999,ENSG00000132182,0.604092766,-5.410788232,NUP210,protein_coding
4190,ENSG00000149932,0.603691242,-5.690259713,TMEM219,protein_coding
160,ENSG00000293175,0.602430573,3.326698226,NA,lncRNA
84,ENSG00000278238,0.600844968,4.101818684,CKAP2-DT,lncRNA
2546,ENSG00000095397,0.599835361,-3.590403875,WHRN,protein_coding
764,ENSG00000167685,0.597602725,-2.165784097,ZNF444,protein_coding
1134,ENSG00000100083,0.597523578,-2.410990992,GGA1,protein_coding
2111,ENSG00000140983,0.597061112,-3.185381708,RHOT2,protein_coding
2693,ENSG00000155380,0.596793156,-3.753782169,SLC16A1,protein_coding
3375,ENSG00000174498,0.595438176,-4.509451808,IGDCC3,protein_coding
3168,ENSG00000058804,0.595179799,-4.269572329,NDC1,protein_coding
1200,ENSG00000100263,0.594882226,-2.460995343,RHBDD3,protein_coding
933,ENSG00000166147,0.594367232,-2.273215979,FBN1,protein_coding
3559,ENSG00000150967,0.59376079,-4.742789717,ABCB9,protein_coding
3710,ENSG00000162694,0.593282534,-4.96938206,EXTL2,protein_coding
1949,ENSG00000164032,0.592112149,-3.064891372,H2AZ1,protein_coding
3644,ENSG00000101938,0.591804969,-4.860018252,CHRDL1,protein_coding
1668,ENSG00000227533,0.591133097,-2.827934126,SLC2A1-DT,lncRNA
1840,ENSG00000183250,0.590762667,-2.972484045,LINC01547,lncRNA
1931,ENSG00000214694,0.590477137,-3.047838296,ARHGEF33,protein_coding
2887,ENSG00000285533,0.590174122,-3.938303515,RELA-DT,lncRNA
617,ENSG00000132768,0.589031022,-2.078480125,DPH2,protein_coding
3811,ENSG00000291081,0.588870457,-5.088244462,NA,lncRNA
3423,ENSG00000166106,0.588386989,-4.560940995,ADAMTS15,protein_coding
4615,ENSG00000069943,0.588173678,-6.49029826,PIGB,protein_coding
2564,ENSG00000213420,0.587529419,-3.609271461,GPC2,protein_coding
756,ENSG00000181045,0.586973277,-2.160881798,SLC26A11,protein_coding
1199,ENSG00000089597,0.586555609,-2.460540364,GANAB,protein_coding
3712,ENSG00000142046,0.586383173,-4.971511527,TMEM91,protein_coding
1209,ENSG00000130202,0.586352476,-2.469003029,NECTIN2,protein_coding
333,ENSG00000278385,0.585046404,2.500604204,NA,lncRNA
890,ENSG00000145214,0.584667722,-2.249770729,DGKQ,protein_coding
2254,ENSG00000137522,0.584373543,-3.30592021,RNF121,protein_coding
314,ENSG00000288934,0.584303276,2.568864873,NA,lncRNA
2224,ENSG00000049449,0.583665586,-3.278228428,RCN1,protein_coding
290,ENSG00000158406,0.582773035,2.642595581,H4C8,protein_coding
3374,ENSG00000160326,0.582203364,-4.505229538,SLC2A6,protein_coding
76,ENSG00000226241,0.581483686,4.2414059,NA,processed_pseudogene
1969,ENSG00000159958,0.581170172,-3.077301176,TNFRSF13C,protein_coding
3512,ENSG00000174804,0.580583136,-4.687236868,FZD4,protein_coding
4308,ENSG00000116857,0.580195388,-5.866182703,TMEM9,protein_coding
2201,ENSG00000133316,0.580130989,-3.260525056,WDR74,protein_coding
4851,ENSG00000168758,0.579761371,-7.07396695,SEMA4C,protein_coding
922,ENSG00000164587,0.579485378,-2.267404714,RPS14,protein_coding
3807,ENSG00000121073,0.577867643,-5.081571251,SLC35B1,protein_coding
2291,ENSG00000168936,0.577491138,-3.342030526,TMEM129,protein_coding
3839,ENSG00000115524,0.577485989,-5.125299918,SF3B1,protein_coding
2589,ENSG00000293098,0.577135169,-3.633744841,NA,lncRNA
1062,ENSG00000186517,0.577128805,-2.36174848,ARHGAP30,protein_coding
597,ENSG00000284708,0.576984525,-2.061626332,NA,lncRNA
4735,ENSG00000184207,0.57694623,-6.793652286,PGP,protein_coding
534,ENSG00000100647,0.576926017,-2.021702599,SUSD6,protein_coding
1920,ENSG00000214021,0.576311852,-3.03514815,TTLL3,protein_coding
302,ENSG00000123975,0.576181825,2.608350204,CKS2,protein_coding
1278,ENSG00000248774,0.575899862,-2.519397449,NA,lncRNA
808,ENSG00000125871,0.575281457,-2.195776902,MGME1,protein_coding
2227,ENSG00000163126,0.573486721,-3.283685686,ANKRD23,protein_coding
1468,ENSG00000221883,0.572995323,-2.653034245,ARIH2OS,lncRNA
851,ENSG00000166710,0.572204318,-2.227340131,B2M,protein_coding
4100,ENSG00000132326,0.571683148,-5.566533239,PER2,protein_coding
1897,ENSG00000244425,0.571219502,-3.01500784,RN7SL268P,misc_RNA
3220,ENSG00000073008,0.568921197,-4.325727744,PVR,protein_coding
2348,ENSG00000148841,0.568102001,-3.384298797,ITPRIP,protein_coding
1629,ENSG00000180089,0.567738483,-2.788802247,TMEM86B,protein_coding
2507,ENSG00000101084,0.56571761,-3.548927542,RAB5IF,protein_coding
432,ENSG00000259479,0.565339982,2.152119508,SORD2P,transcribed_unprocessed_pseudogene
99,ENSG00000140264,0.565193232,3.924840203,SERF2,protein_coding
535,ENSG00000114735,0.563158133,-2.022018922,HEMK1,protein_coding
2433,ENSG00000110900,0.561233808,-3.474064431,TSPAN11,protein_coding
2993,ENSG00000064687,0.560733172,-4.050675437,ABCA7,protein_coding
3331,ENSG00000188735,0.559849352,-4.459793304,TMEM120B,protein_coding
2494,ENSG00000136014,0.559551922,-3.538212289,USP44,protein_coding
2471,ENSG00000166341,0.55948895,-3.510544271,DCHS1,protein_coding
3134,ENSG00000260807,0.559351197,-4.225970207,CEROX1,lncRNA
3345,ENSG00000231160,0.559320103,-4.472936529,KLF3-AS1,lncRNA
4415,ENSG00000162878,0.559080439,-6.089919896,PKDCC,protein_coding
4767,ENSG00000012232,0.559003613,-6.870524312,EXTL3,protein_coding
3584,ENSG00000099889,0.558381521,-4.774691515,ARVCF,protein_coding
1510,ENSG00000117151,0.558359398,-2.683647437,CTBS,protein_coding
3014,ENSG00000236283,0.557374922,-4.06434814,NA,lncRNA
893,ENSG00000106333,0.556781974,-2.25084336,PCOLCE,protein_coding
3000,ENSG00000127415,0.556643304,-4.055837053,IDUA,protein_coding
1704,ENSG00000162783,0.556512653,-2.856177458,IER5,protein_coding
1661,ENSG00000245573,0.555615602,-2.823504755,BDNF-AS,lncRNA
1670,ENSG00000099899,0.5555395,-2.82901908,TRMT2A,protein_coding
2503,ENSG00000116353,0.554314999,-3.545045467,MECR,protein_coding
4325,ENSG00000167978,0.552662031,-5.898332129,SRRM2,protein_coding
5662,ENSG00000144867,0.552455386,-10.17068442,SRPRB,protein_coding
2228,ENSG00000099625,0.551816961,-3.284161579,CBARP,protein_coding
288,ENSG00000189171,0.551816502,2.646314549,S100A13,protein_coding
2717,ENSG00000187676,0.550336053,-3.772424659,B3GLCT,protein_coding
4475,ENSG00000105327,0.550281126,-6.204575207,BBC3,protein_coding
2132,ENSG00000175147,0.549941175,-3.207337214,TMEM51-AS1,lncRNA
1076,ENSG00000165949,0.549864764,-2.375719046,IFI27,protein_coding
4186,ENSG00000177548,0.549852808,-5.684412118,RABEP2,protein_coding
3098,ENSG00000113504,0.549832071,-4.187240667,SLC12A7,protein_coding
1565,ENSG00000248596,0.549710532,-2.732012937,NA,lncRNA
1934,ENSG00000243144,0.549166245,-3.050223715,LINC02932,lncRNA
4659,ENSG00000092096,0.548289081,-6.616640681,SLC22A17,protein_coding
865,ENSG00000290548,0.546941556,-2.233350141,NA,lncRNA
3342,ENSG00000104332,0.546905404,-4.470415432,SFRP1,protein_coding
360,ENSG00000288012,0.54606697,2.384696786,NA,lncRNA
1865,ENSG00000138092,0.545580658,-2.988136028,CENPO,protein_coding
3151,ENSG00000238045,0.543768097,-4.249670406,MVP-DT,lncRNA
4979,ENSG00000259768,0.543541693,-7.433631779,ZFHX3-AS1,lncRNA
3704,ENSG00000155660,0.542387739,-4.956947838,PDIA4,protein_coding
1798,ENSG00000158457,0.541849339,-2.941516173,TSPAN33,protein_coding
4744,ENSG00000026652,0.541583876,-6.815848775,AGPAT4,protein_coding
2834,ENSG00000132635,0.541126558,-3.888773562,PCED1A,protein_coding
